RegionName,State,avg_2024,avg_2025
Hallandale,FL,2483.324754715439,2482.3089026252865
Middle River,MD,1655.9546682141433,1718.4172459969186
Marana,AZ,2219.7934357839745,2270.303222429213
Westfield,MA,,1724.4615949491708
Tupelo,MS,1241.3941141122716,1322.5192655121566
Gillette,WY,1237.2057452380816,1252.7324089320805
Painesville,OH,1511.455317912126,1520.0197810756713
Aiea,HI,2441.1475759087543,2563.433344959971
Upper Darby,PA,1258.6043774143106,1287.0217456133882
Hyattsville,MD,2062.725861707538,2035.586737715923
Clifton Park,NY,1543.0730645324402,1558.2456568551934
Woburn,MA,2757.5396419309404,2832.2585681900414
Brighton,CO,1973.5879277462034,1975.0180017165671
Williamstown,NJ,,1966.6666666666667
Lutherville Timonium,MD,,2044.6030270981055
Culver City,CA,3314.025239751621,3448.0936302403975
Kerrville,TX,1670.0770763461203,1689.7332629540274
Calhoun,GA,1606.509467314562,1716.7329843745542
Kailua Kona,HI,2958.1970781426,3110.2324974774624
Streamwood,IL,,2364.6100919301543
Manalapan Township,NJ,2382.4104194810893,2449.772859805676
Eagle Mountain,UT,2205.10824473188,2216.8450697130675
Clinton,MD,,2703.4617954236146
Sahuarita,AZ,1911.4552235095027,1951.5414645654673
Old Bridge,NJ,2830.829862656585,2961.997512499943
Nottingham,MD,1651.9074838185713,1744.8454777966153
Hixson,TN,1540.2545761013414,1568.5549037576336
Germantown,TN,2411.0364600179696,2451.584305031224
New Hyde Park,NY,,4089.4728039393417
Dunnellon,FL,1758.2848446541147,1786.3217962781396
Rome,NY,,1305.6781529157283
Holly Springs,NC,1936.459098847168,1988.5023770668945
Duncanville,TX,1609.3737036685804,1646.751290237095
Hurst,TX,1375.4439361288967,1355.2912622100737
Martinez,GA,1576.2868143581563,1658.232568275761
Norwich,CT,1651.5677000889527,1744.2695104177865
Copperas Cove,TX,1221.2329091837398,1256.6269320345816
Golden,CO,2068.4505256299453,2141.2584604862654
Bell Gardens,CA,,2206.6724218843974
Park Ridge,IL,2699.1826941729955,2877.6693980453574
Bessemer,AL,1309.0076108871333,1372.167115273945
Indian Trail,NC,2043.5242799912542,2089.254701343888
Jacksonville,AR,1068.2001121334567,1107.1414175626269
Lincolnton,NC,,1479.180086824653
Howell,NJ,3220.641582916294,3279.7129796649365
Chelsea,MA,2586.683694259338,2635.0324232515695
Harvey,LA,1287.5254746150474,1300.3209008217636
Reynoldsburg,OH,1779.5261153244865,1859.080160544522
Lincoln Park,MI,1217.181661911696,1262.800195680517
Pekin,IL,885.4607000094147,929.2467547796177
Aventura,FL,3157.740168149498,3133.6997581779615
Wheeling,WV,871.6814308104953,903.4865466944806
Rohnert Park,CA,2466.115432171737,2498.446712797362
Jamestown,NY,,927.3596324957028
Fort Lee,NJ,3408.1000405931522,3481.408399916292
Englewood,CO,1879.913354014545,1854.3283109188478
Clover,SC,2028.3330777771282,2136.8768276215637
Manor,TX,1929.2417292368598,1920.5579927006927
Roy,UT,1741.0288811108842,1782.2017950147908
Sulphur,LA,1068.834419990433,1097.3336624855474
Amherst,MA,2529.306782012997,2658.659968685709
Elizabeth City,NC,1547.1308401484578,1634.397200017917
Auburn,NY,1269.4697499519818,1260.4580152033761
Hazleton,PA,,1465.6153181046293
Hampton,GA,1891.3474481411129,1934.7018949077742
Rancho Palos Verdes,CA,4616.298492106043,4812.545304120322
Merrillville,IN,1483.5872010580542,1531.7177831748768
Hudsonville,MI,,2160.5009962530867
Pickerington,OH,1922.043793241047,2001.50267791033
Atwater,CA,,1857.6401304333885
Fairborn,OH,1380.0855296976881,1418.3723871884763
Villa Rica,GA,1925.5803551476213,1964.5796202842537
Mundelein,IL,2241.179861780917,2354.431378270681
Ellenwood,GA,1951.851456771028,2059.16448197001
West Babylon,NY,,2871.86057811127
Saratoga Springs,NY,1783.4493805873487,1873.1461162492058
Tucker,GA,1769.0321842282976,1826.0099203663135
Bristol,TN,1194.010375912466,1175.0045892999083
Odenton,MD,2382.542797509779,2441.5413550942403
Bettendorf,IA,1417.9747519095424,1460.7821558084818
Stevens Point,WI,1048.343896219712,1112.127697622105
La Vergne,TN,2029.0311655843616,2099.2485643820683
Addison,IL,,2007.206605306258
Braintree,MA,2905.180640433817,3007.3495614329095
Groton,CT,1840.8633409543306,1924.626822015981
Romeoville,IL,2021.1950461449085,2079.2936745091047
Rockford,MI,,2150.513795483622
Buffalo Grove,IL,2409.92460700546,2479.7951249503326
Gadsden,AL,,1023.8710920326961
Bowling Green,OH,,975.6890398688552
Holyoke,MA,,1465.1078583170497
Plymouth,MI,1833.6758708213558,1900.8699665264521
Shrewsbury,MA,2197.402933365106,2288.294978833836
Westfield,IN,1861.5440929357355,1905.9258393677187
Cullman,AL,,1520.372145370839
Salem,VA,1405.7416770848,1465.5176040948204
East Meadow,NY,,4086.25
Scarsdale,NY,,7814.383509799817
Ronkonkoma,NY,2722.2851562113133,2889.6699498761673
Moorpark,CA,3394.833708251014,3566.622988298213
East Point,GA,1576.0488126206137,1614.7124637936163
Menomonee Falls,WI,,1248.9142609733735
Tifton,GA,,1398.3855609222785
Glen Ellyn,IL,2271.593773910274,2445.787735651981
Cottage Grove,MN,1734.6489627508652,1772.199875746087
McMinnville,OR,1792.5306053689608,1871.1056700916672
Henderson,NC,,914.3932340652015
Canonsburg,PA,1613.90646285209,1661.4131632535832
Media,PA,1821.254556317179,1926.9262768384901
Kearney,NE,1391.799415621681,1452.9378989745046
Beverly,MA,2539.45207522176,2624.0252213902686
Alamogordo,NM,1397.8492291708574,1516.873843916037
Miamisburg,OH,1233.594995558569,1271.9924333526358
Greenville,TX,1437.859303507005,1492.4131110300982
Manitowoc,WI,,1026.25
Port Huron,MI,1063.791823778697,1138.0457005709013
Hutto,TX,1836.9833934181704,1755.796252175512
Midlothian,TX,1941.6147580258503,1961.9860801394238
Opelousas,LA,,737.5
Pineville,LA,,955.1667606655092
West Fargo,ND,1519.4454401719686,1551.51443940346
La Quinta,CA,3285.8674461638743,3366.6512871741666
Eustis,FL,1807.4538856553593,1812.2427435055956
Baldwinsville,NY,1740.654427349614,1835.531726110608
Portage,IN,1336.6405942502388,1399.9646892583298
Pacifica,CA,3078.7871733361553,3152.0766902567148
Ramona,CA,2647.914899620071,2800.6374340454195
Marysville,CA,1696.1580682192944,1752.3195989915691
Mableton,GA,1927.454020204376,1996.5995299499314
Leavenworth,KS,1126.0423136222628,1197.0990927057092
Belleville,NJ,2097.503432957485,2232.573424739709
Lorton,VA,2437.0509749128973,2534.805325723908
Trumbull,CT,2696.423195346087,2851.642768625823
Shawnee,OK,1087.9186238470113,1112.473942987629
Claremont,CA,3098.7379793537275,3215.191568897825
Montclair,CA,2546.376190061032,2659.079587905546
Rock Island,IL,1000.1387283753589,1077.2230707892818
Calexico,CA,,1508.6664993522706
Powell,OH,2288.7727909909086,2322.2762731055827
San Juan Capistrano,CA,3570.7130254098956,3774.6859268418325
Texarkana,AR,,1173.8544129242734
Elkridge,MD,2262.567591228459,2328.7665179459236
Riviera Beach,FL,2496.476856147058,2505.091355737957
Placerville,CA,1764.4585520763178,1826.3229191029309
Richfield,MN,1250.6156913580478,1324.0038173712555
Spotsylvania,VA,1654.9378952853228,1731.8913595699878
Atlantic City,NJ,1403.6286364860564,1608.8602101167676
Gainesville,VA,2873.9882458388406,3047.1487222335613
Camas,WA,2347.0307055724943,2427.554442216922
Oak Harbor,WA,1928.6614052977263,2002.7413309583117
Huber Heights,OH,1310.2454361067446,1361.5076395134065
Northglenn,CO,1788.249114693261,1754.662967196891
Reisterstown,MD,1475.3969059259907,1503.0408280090337
Royal Palm Beach,FL,3015.7528084353903,3084.2520147012647
Irmo,SC,1672.4422076635165,1746.6142131081772
Wheeling,IL,1949.6120792174909,2041.9174703690762
Batavia,OH,1733.7650592827783,1778.2839997350648
New Lenox,IL,,2234.799414239197
Peachtree City,GA,2164.143455240444,2251.149405698699
Hanover Park,IL,2237.423315912823,2333.4814013967543
Waycross,GA,,1031.25
College Park,MD,2013.4232537404548,2031.8381654394625
Staunton,VA,1340.8954309859196,1392.2170814976052
Santa Paula,CA,,1013.2627628904135
Flowery Branch,GA,1832.010887595027,1881.4820569417489
Lewiston,ME,1368.309508503955,1455.1296033066194
Cabot,AR,1347.090655697081,1395.2086216504445
Lake Wales,FL,1539.4703109641669,1585.11345357888
Kingston,NY,1873.7813455576252,1912.1631547445609
Battle Ground,WA,2186.1241050106587,2255.4082945443092
Dayton,TX,,1080.0
Cordova,TN,1666.1565727617572,1724.8794985023383
Natick,MA,2569.914921756626,2624.8844408636965
Blackwood,NJ,,2049.9728781536182
Wappingers Falls,NY,2179.217929899249,2289.7824064091724
Niles,MI,,1000.0
Ladson,SC,1619.366062744907,1638.4504072390905
Andover,MA,2634.1722931637705,2760.750974106117
Palestine,TX,,1313.8359257219643
Camp Hill,PA,1483.8223970735896,1552.9472342768722
Chelmsford,MA,2468.8492449840196,2581.919853568216
Adelanto,CA,1947.2714102229227,2038.8052182935671
Kankakee,IL,1206.2177075618265,1224.7950221924411
Marysville,OH,1458.295655774558,1471.7882084565508
Commerce Township,MI,2072.483368338067,2112.4529537891417
Buda,TX,1733.4731937326048,1703.808547623576
Fernandina Beach,FL,2299.4012576465284,2373.6562522481745
Laramie,WY,1149.7756683826315,1221.0986270784874
Arnold,MO,,1737.9033796309216
Quakertown,PA,1647.4940893901776,1725.7262862831212
Winchester,KY,,1162.4127763732135
Shelbyville,TN,,1773.9458586001429
Roseville,MN,1360.8965200904977,1410.513202593302
Enterprise,AL,1337.3781085434011,1377.302561388348
Morrisville,NC,1722.1672372688272,1707.1474268136967
Mebane,NC,1754.4910047365308,1824.1869919229594
Troy,OH,1387.240577633006,1432.3079255204602
Havertown,PA,,2136.6569881240453
Carpentersville,IL,1919.375563057137,2130.373596763451
North Canton,OH,1515.805039655437,1542.5624880622165
Upper Arlington,OH,1841.2876978402437,1936.777979343131
Boardman,OH,975.8875037659226,1002.3008440052445
Egypt Lake-Leto,FL,1615.823972196019,1663.7948253316226
Cumberland,RI,2020.5896981304893,2169.221380826687
Searcy,AR,,1062.0287678029388
Westmont,CA,2317.9129943430553,2401.6611292890784
Newburgh,IN,1511.2170585243916,1587.342586955805
Franklin,WI,,1559.3697823306757
Magnolia,TX,1882.5104362693876,1933.7218380374584
Halethorpe,MD,1685.1788017435072,1769.5742624254988
Foley,AL,1692.059908604156,1672.7416493974288
Sonoma,CA,2915.351870217253,3064.8942935871273
Altadena,CA,3342.2959205444517,3606.089497060756
Lemoore,CA,1924.1710406056727,1992.4242591734815
New Smyrna Beach,FL,2271.3557738135214,2371.483364796246
West Hollywood,CA,3033.0703185857346,3120.0870440017343
Plainfield,IN,1661.8669479437383,1723.0494922850862
Wildomar,CA,2635.4913238852405,2665.2363828076996
Mount Vernon,VA,2634.8339871299613,2775.4318149020164
Golden Glades,FL,2075.521333753879,2155.577174052364
Oak Creek,WI,1677.25170987532,1735.6155384936835
Pleasant Grove,UT,1827.4633915915947,1837.8804449753366
De Pere,WI,,1602.601514667697
Midvale,UT,1570.9105899645674,1598.9260084898337
Seneca,SC,1414.2025851332126,1504.01577541518
Torrington,CT,1299.5355386308547,1425.2113913629928
Cedar Falls,IA,1146.6662078728018,1181.866977347705
Greater Carrollwood,FL,1816.8187313064993,1876.6080092696538
Sykesville,MD,,2167.4644157040825
Westwego,LA,1481.963015426552,1490.0519649030466
Coventry,RI,,2492.807449781639
Willis,TX,1688.1943829129098,1723.5158990271307
Bay Shore,NY,3175.63284095246,3291.768994340348
Pearl City,HI,2151.2080396407146,2224.037941786887
Pullman,WA,1198.8237187876568,1225.7214439578158
Watertown,MA,2926.1582748637616,3055.778515424392
Pleasant Hill,CA,2911.1875127269464,3004.420735654921
Montrose,CO,1828.8496702068348,1886.5701901219343
Kearns,UT,,2037.0579084710319
North Ridgeville,OH,,2092.660333733044
Security-Widefield,CO,2169.4587051563226,2253.181815305673
Glastonbury,CT,2251.757640078773,2377.165448508403
Poplar Bluff,MO,,927.4709892526379
Shelton,WA,1597.268603046126,1741.859192706192
Warsaw,IN,1393.9710376490718,1397.4939806180848
Randolph,MA,2489.902669506828,2540.40958913113
Fair Lawn,NJ,,2821.0119834163756
Gurnee,IL,1792.6597102359713,1909.392907982237
Lafayette,CO,2211.951179883333,2262.580304544526
Fairhope,AL,2122.4482988210407,2166.1755064072872
Tooele,UT,1611.624601063801,1633.8339405514835
Barstow,CA,1413.501407273179,1470.1564163701778
Ambler,PA,2358.6182557003895,2331.9529019481065
Lauderdale Lakes,FL,2064.9015021043924,2066.85199192486
Porter,TX,1808.7422744136263,1822.144879941191
Hope Mills,NC,1598.4215347559639,1635.3638024458746
Orange,TX,1118.2009554082567,1202.7372349227392
Athens,OH,,1002.8628429210694
Durango,CO,1873.9653165282587,1939.7020299304181
El Mirage,AZ,1860.1684418979814,1880.9048156234112
Inver Grove Heights,MN,1657.8800476894942,1713.563226940012
Denison,TX,1458.647855309944,1515.6506803905
Prior Lake,MN,,1847.74530170528
Calumet City,IL,1439.7462913136258,1590.7225363356627
Temple City,CA,2958.4210824416623,3116.042810078242
West Chicago,IL,,1594.1933953844693
Stow,OH,,1525.1822029031048
University City,MO,1398.5465860179095,1454.44922020486
Auburndale,FL,1860.0652380170452,1912.531031172601
University Place,WA,1931.7835938392518,1985.2248510390737
Sand Springs,OK,1317.598178047399,1361.9845559280488
Franklin,IN,1671.0118207128128,1756.1245892472884
Vestavia Hills,AL,1678.910493938601,1720.075312786029
Litchfield Park,AZ,2127.0098420006966,2151.373089172085
Hilton Head Island,SC,2853.606797641822,2932.1158907577137
Leawood,KS,1655.810216596826,1727.6965507319167
Tarpon Springs,FL,1985.3117115378982,2097.2156788793295
Ruston,LA,1080.7601101584348,1107.4856885492231
Butte,MT,1251.750776637396,1282.4291775218876
Severn,MD,2041.7652746235271,2150.3733586841518
Los Altos,CA,5939.513832046051,6147.531152786098
Alliance,OH,886.7415725467849,919.0575243129684
Parkland,FL,5355.780418916578,5440.453368246182
Huntington,NY,2979.4150974150803,3169.776056940579
Thomasville,GA,1548.8166050761517,1619.3010612673543
Derry,NH,2034.916961428679,2112.9522694684774
Shelby,NC,1195.0670393945281,1224.1698165519851
Lexington,MA,3711.492834695786,3976.7531443369353
Warrenton,VA,,2364.11812095681
Angleton,TX,1489.9175136725507,1615.3176015287863
Neptune Township,NJ,2436.7259199948962,2575.6684777006185
Banning,CA,,1986.5489823294213
Oswego,NY,1152.3823361640318,1299.413535104347
Ossining,NY,3280.0873836463347,3384.9189440775444
Chester,PA,1210.4137935940782,1307.9651854881513
Manhattan Beach,CA,5029.7385415601375,5565.1255547832925
Winona,MN,1034.307025042095,1107.3179009155854
Westlake,OH,2058.6401626948114,2172.4332569300614
Orion,MI,2351.70194163256,2344.2073701280738
Williston,ND,1242.5340279357652,1310.5601842057108
Eastpointe,MI,1288.7367195865124,1331.4330230154428
North Providence,RI,1681.1025005960403,1757.7335966434168
Davison,MI,,1672.352185697624
Oakdale,CA,,2088.5930301094795
Paris,TX,,1237.856939777924
Gahanna,OH,,1707.02434756702
Bastrop,TX,1881.546778570372,1934.9297155921217
Culpeper,VA,,1831.148922845489
Niles,IL,,2174.552468744064
Millville,NJ,1486.0680865082484,1580.101040249012
Port Angeles,WA,,1760.3245248311553
Cottonwood Heights,UT,1937.8441853087343,1934.5270215772075
Woodstock,IL,,1584.375
Jasper,AL,1004.8173921208014,1014.2730159207352
Elizabethton,TN,,797.4172837658009
Burlington Township,NJ,,2146.566764618841
Bell,CA,,2350.0
Foster City,CA,3746.8313396052963,3907.78790614467
Orange,NJ,1771.4761981652784,1822.479261958302
Keizer,OR,1580.1963837460905,1600.367833583779
San Dimas,CA,2677.0539400648354,2777.7389949466206
Ukiah,CA,,1626.940723833681
Milford,OH,1479.016497315232,1507.43199430095
Ozark,MO,1328.1719637852705,1392.1796472183453
Florence,AZ,1693.953876475856,1785.3573695975451
Indiana,PA,,811.7902279440916
Sherwood,AR,1322.6594601587758,1369.4994443791106
Collinsville,IL,1064.4577526814842,1123.8391993185905
Ravenna,OH,,1029.031500780121
Van Buren,AR,,1236.1340033908373
Abingdon,MD,1899.9711903537939,1960.5912573964097
Huntington Station,NY,,3518.1285332899765
Galesburg,IL,,888.9592510525656
Fountain,CO,1976.6080666192045,2022.3292882759874
Elk Grove Village,IL,1747.5133090395645,1824.3324808412306
Brooklyn Center,MN,1658.3218517414712,1674.872132953867
Navarre,FL,2154.205393749668,2191.078620827996
Morrisville,PA,,2324.5012638706767
Waxhaw,NC,2408.0744535022977,2463.6103764226827
Dumfries,VA,2937.098990681607,3087.189135144343
West Little River,FL,2555.442256807216,2575.273945383012
American Fork,UT,1714.4455015220622,1752.375794015038
La Verne,CA,2620.2503147787415,2701.173079024722
Eagle,ID,2010.033656450409,2066.1152578993892
Palmer,AK,,2225.268750262727
Dunedin,FL,2037.4093827568897,2118.6466917605344
Franklin,MA,2392.7408182776826,2525.319267181505
Inman,SC,1454.747381239293,1505.5129903317243
Southampton,PA,,2413.573154060891
Farmingdale,NY,,2988.058751459687
Dana Point,CA,3848.5630764689727,4026.8059211728473
Maple Valley,WA,3003.752817091561,3060.95409652953
Montgomery Village,MD,2246.270631719301,2277.0431415185203
Ridgecrest,CA,1171.642179405869,1194.4409287837216
Beverly Hills,CA,3692.135357791301,3968.4531468370596
Bristow,VA,2276.7022216242667,3046.8804265092517
Bay City,MI,798.1708735034293,830.513479137033
Sun Prairie,WI,1574.947398014762,1616.9086335064248
Sedalia,MO,,1203.405873752874
Happy Valley,OR,1884.9528777532316,1889.6729242941324
Piedmont,SC,1387.2286526133457,1459.126433973509
Dover,NH,2134.952740138016,2209.7137814781163
Pearl,MS,1337.0168263098624,1377.7373323808781
Terrell,TX,,1432.7034798615396
Bartow,FL,1650.8016896073998,1751.2462432727511
Murrells Inlet,SC,1776.1406883092702,1805.4059441994716
Sylvania,OH,1923.3908135771674,1947.2394962308204
Matawan,NJ,2233.304354684278,2350.5130115950014
Richmond Hill,GA,2209.862808429415,2241.495332689432
Estero,FL,2707.038659415553,2706.5924389787115
Wheat Ridge,CO,1943.3989679672088,1963.4157752037813
Dracut,MA,,2281.7532431594736
Ephrata,PA,1137.8072646546843,1205.0308500684196
Rochester,NH,1879.6882798494814,1962.4290056064303
Orangevale,CA,1971.8947349440614,2016.740398197198
Clemmons,NC,1931.0688206728055,2009.7860285287636
Laguna Hills,CA,2901.0953129293307,2991.735145424377
Knightdale,NC,1853.2777340725145,1868.0357380056405
Granite City,IL,,1012.3651171034734
Rosharon,TX,2359.496751465932,2371.045381356993
Cranberry Township,PA,1816.4747759558952,1903.4397991705712
Pataskala,OH,2122.3638773778594,2170.9037723524953
Garfield,NJ,2106.447009448324,2269.0896505838105
Seaside,CA,2501.012878772197,2608.554669482078
Anniston,AL,974.90085121808,1014.9285960841027
Grand Haven,MI,1460.425132802196,1565.5223663162044
Saratoga,CA,5496.346014318354,5601.968395432547
Aberdeen,SD,,992.9437798802367
Farmers Branch,TX,1699.0232202520774,1699.815383420219
Ballston Spa,NY,1851.2883677448297,1930.6498387936276
Prosper,TX,2228.6949531655537,2210.308677264793
Burlingame,CA,3299.1175183679284,3443.511392445152
Wadsworth,OH,,1712.560212890763
